name,facility_type,capacity,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,coordinate,plant_life,incommod,outcommod,,plant age
Hartzog_3,gas,7.5,8,2002,8,2032,"(43.8294,-105.5322)",30,,,,18
Blue_Lake_7,gas,166.3,6,2005,6,2035,"(44.7855,-93.4315)",30,,,,15
Blue_Lake_8,gas,166.3,6,2005,6,2035,"(44.7855,-93.4315)",30,,,,15
Arvada_1,gas,7.5,9,2002,9,2032,"(44.69,-106.1092)",30,,,,18
Arvada_2,gas,7.5,9,2002,9,2032,"(44.69,-106.1092)",30,,,,18
Barber_Creek_1,gas,7.5,9,2002,9,2032,"(43.7219,-105.7689)",30,,,,18
Barber_Creek_2,gas,7.5,9,2002,9,2032,"(43.7219,-105.7689)",30,,,,18
Barber_Creek_3,gas,7.5,9,2002,9,2032,"(43.7219,-105.7689)",30,,,,18
Emery_Station_11,gas,173.4,5,2004,5,2034,"(43.094,-93.292222)",30,,,,16
Emery_Station_12,gas,173.4,5,2004,5,2034,"(43.094,-93.292222)",30,,,,16
Emery_Station_ST1,gas,256,5,2004,5,2034,"(43.094,-93.292222)",30,,,,16
Cooper_Nuclear_Station_1,nuclear,801,3,1974,3,2034,"(40.3628,-95.6408)",60,,,,46
Intercession_City_P10,gas,103.5,10,1993,10,2023,"(28.262778,-81.548611)",30,,,,27
Intercession_City_P12,gas,98.2,12,2000,12,2030,"(28.262778,-81.548611)",30,,,,20
Intercession_City_P13,gas,98.2,12,2000,12,2030,"(28.262778,-81.548611)",30,,,,20
Intercession_City_P14,gas,98.2,12,2000,12,2030,"(28.262778,-81.548611)",30,,,,20
Intercession_City_P7,gas,103.5,10,1993,10,2023,"(28.262778,-81.548611)",30,,,,27
Intercession_City_P8,gas,103.5,10,1993,10,2023,"(28.262778,-81.548611)",30,,,,27
Intercession_City_P9,gas,103.5,10,1993,10,2023,"(28.262778,-81.548611)",30,,,,27
Pouch_N01,gas,47,8,2001,8,2031,"(40.6182,-74.06849)",30,,,,19
Gerald_Andrus_1,gas,781.4,1,1975,6,2035,"(33.35,-91.1167)",30,,,,45
Arkansas_Nuclear_One_1,nuclear,902.5,12,1974,12,2034,"(35.311,-93.2351)",60,,,,46
Arkansas_Nuclear_One_2,nuclear,942.5,3,1980,3,2040,"(35.311,-93.2351)",60,,,,40
Waterford_1_&_2_2,gas,445.5,10,1975,6,2024,"(29.998884,-90.47684)",30,,,,45
DeCordova_Steam_Electric_Station_CT1,gas,89.4,3,1990,3,2020,"(32.403056,-97.700556)",30,,,,30
DeCordova_Steam_Electric_Station_CT2,gas,89.4,3,1990,3,2020,"(32.403056,-97.700556)",30,,,,30
DeCordova_Steam_Electric_Station_CT3,gas,89.4,3,1990,3,2020,"(32.403056,-97.700556)",30,,,,30
DeCordova_Steam_Electric_Station_CT4,gas,89.4,3,1990,3,2020,"(32.403056,-97.700556)",30,,,,30
Jim_Bridger_1,coal,608.3,11,1974,12,2037,"(41.7378,-108.7875)",30,,,,46
Jim_Bridger_2,coal,617,12,1975,12,2037,"(41.7378,-108.7875)",30,,,,45
Jim_Bridger_3,coal,608.3,9,1976,12,2037,"(41.7378,-108.7875)",30,,,,44
Jim_Bridger_4,coal,608.3,11,1979,12,2037,"(41.7378,-108.7875)",30,,,,41
Fort_Lupton_1,gas,50.4,4,1972,12,2026,"(40.0922,-104.796)",30,,,,48
Fort_Lupton_2,gas,50.4,4,1972,12,2026,"(40.0922,-104.796)",30,,,,48
Santan_ST5A,gas,153.8,4,2005,4,2035,"(33.3325,-111.7503)",30,,,,15
Santan_ST5B,gas,153.8,4,2005,4,2035,"(33.3325,-111.7503)",30,,,,15
Santan_ST5S,gas,314.5,4,2005,4,2035,"(33.3325,-111.7503)",30,,,,15
Santan_ST6A,gas,153.8,3,2006,3,2036,"(33.3325,-111.7503)",30,,,,14
Santan_ST6S,gas,136.1,3,2006,3,2036,"(33.3325,-111.7503)",30,,,,14
Huntington_1,coal,541.3,6,1977,12,2036,"(39.3792,-111.0781)",30,,,,43
Huntington_2,coal,496,7,1974,12,2036,"(39.3792,-111.0781)",30,,,,46
Beaver_8,gas,24.5,8,2001,8,2031,"(46.172401,-123.17392)",30,,,,19
Ellwood_1,gas,58,8,1974,1,2024,"(34.431419,-119.900055)",30,,,,46
Tipton_1A,gas,2,2,2001,2,2031,"(41.7717,-91.1321)",30,,,,19
Ray_D_Nixon_1,coal,207,4,1980,12,2029,"(38.633451,-104.70577)",30,,,,40
Ray_D_Nixon_GT1,gas,37.8,7,1999,7,2029,"(38.633451,-104.70577)",30,,,,21
Ray_D_Nixon_GT2,gas,37.8,7,1999,7,2029,"(38.633451,-104.70577)",30,,,,21
Springerville_2,coal,424.8,6,1990,6,2020,"(34.3186,-109.1639)",30,,,,30
Springerville_3,coal,458.1,7,2006,7,2036,"(34.3186,-109.1639)",30,,,,14
Springerville_4,coal,458.1,12,2009,12,2039,"(34.3186,-109.1639)",30,,,,11
Springerville_SGSS,solar,3.7,5,2001,5,2026,"(34.3186,-109.1639)",25,,,,19
Springerville_SGSS1,solar,1.4,12,2010,12,2035,"(34.3186,-109.1639)",25,,,,10
Springerville_WMS,solar,8.3,12,2014,12,2039,"(34.3186,-109.1639)",25,,,,6
North_Valmy_1,coal,277.2,12,1981,12,2025,"(40.881317,-117.151605)",30,,,,39
North_Valmy_2,coal,289.8,5,1985,12,2025,"(40.881317,-117.151605)",30,,,,35
Cheswick_Power_Plant_1,coal,637,6,1970,3,2022,"(40.5383,-79.7906)",30,,,,50
Cherry_Street_10,gas,2.2,12,1962,5,2030,"(42.388611,-71.56)",30,,,,58
Cherry_Street_11,gas,2.2,12,1962,5,2030,"(42.388611,-71.56)",30,,,,58
Monroe_Street_6,hydro,14.8,12,1992,12,2032,"(47.653611,-117.420556)",40,,,,28
Baptist_Medical_Center_TG-4,gas,3.5,3,1993,3,2023,"(30.314467,-81.662705)",30,,,,27
Lucky_Peak_Power_Plant_Project_U131,hydro,45,10,1988,10,2028,"(43.528,-116.0583)",40,,,,32
Lucky_Peak_Power_Plant_Project_U132,hydro,45,10,1988,10,2028,"(43.528,-116.0583)",40,,,,32
Lucky_Peak_Power_Plant_Project_U133,hydro,11.2,10,1988,10,2028,"(43.528,-116.0583)",40,,,,32
Cutrale_Citrus_Juices_USA_I_GEN3,gas,4.1,1,2016,1,2046,"(28.811828,-81.865273)",30,,,,4
"RED-Rochester,_LLC_75TG",gas,3,4,2015,4,2045,"(43.1989,-77.6319)",30,,,,5
General_Electric_Aircraft_Engines_PV,solar,2.1,5,2017,5,2042,"(42.45,-70.9739)",25,,,,3
Energy_Center_Dover_KD-1,gas,50,6,2001,6,2031,"(39.149549,-75.547335)",30,,,,19
Energy_Center_Dover_KD-2,gas,50,6,2001,6,2031,"(39.149549,-75.547335)",30,,,,19
Hillsborough_Hosiery_GEN1,hydro,0.6,12,1989,12,2029,"(43.11391,-71.894001)",40,,,,31
Hillsborough_Hosiery_GEN2,hydro,0.6,12,1989,12,2029,"(43.11391,-71.894001)",40,,,,31
Kaweah_Delta_District_Hospital_KDHT1,gas,3.5,10,2008,10,2038,"(36.3275,-119.2947)",30,,,,12
Logan_Generating_Plant_GEN1,coal,242.3,9,1994,9,2024,"(39.7928,-75.406667)",30,,,,26
Little_Mac_Project_1,hydro,0.3,5,1984,5,2024,"(42.629637,-114.66162)",40,,,,36
Little_Mac_Project_2,hydro,0.4,5,1984,5,2024,"(42.629637,-114.66162)",40,,,,36
Little_Mac_Project_3,hydro,0.4,5,1984,5,2024,"(42.629637,-114.66162)",40,,,,36
Little_Mac_Project_4,hydro,0.4,5,1984,5,2024,"(42.629637,-114.66162)",40,,,,36
Lockville_Hydropower_GEN1,hydro,0.6,1,1985,1,2025,"(35.6184,-79.0912)",40,,,,35
Lockville_Hydropower_GEN2,hydro,0.6,1,1985,1,2025,"(35.6184,-79.0912)",40,,,,35
General_Electric_Great_Falls_Upper_Hydro_1575,hydro,1.6,12,1984,8,2022,"(43.2597,-70.8597)",40,,,,36
General_Electric_Great_Falls_Upper_Hydro_500,hydro,0.5,8,1988,8,2022,"(43.2597,-70.8597)",40,,,,32
Derby_Hydro_GEN1,hydro,4,1,1989,1,2029,"(41.324308,-73.102111)",40,,,,31
Derby_Hydro_GEN2,hydro,4,1,1989,1,2029,"(41.324308,-73.102111)",40,,,,31
Lockwood_Hydroelectric_Facility_GEN1,hydro,0.8,10,1985,10,2025,"(44.5467,-69.6292)",40,,,,35
Lockwood_Hydroelectric_Facility_GEN2,hydro,0.8,10,1985,10,2025,"(44.5467,-69.6292)",40,,,,35
Lockwood_Hydroelectric_Facility_GEN3,hydro,0.8,10,1985,10,2025,"(44.5467,-69.6292)",40,,,,35
Lockwood_Hydroelectric_Facility_GEN4,hydro,0.8,10,1985,10,2025,"(44.5467,-69.6292)",40,,,,35
Lockwood_Hydroelectric_Facility_GEN5,hydro,0.8,10,1985,10,2025,"(44.5467,-69.6292)",40,,,,35
Lockwood_Hydroelectric_Facility_GEN6,hydro,0.8,10,1985,10,2025,"(44.5467,-69.6292)",40,,,,35
Lockwood_Hydroelectric_Facility_GEN7,hydro,2.4,10,1988,10,2028,"(44.5467,-69.6292)",40,,,,32
Foothills_Hydro_Plant_GEN1,hydro,3.1,5,1985,5,2025,"(39.4588,-105.0657)",40,,,,35
Strontia_Springs_Hydro_Plant_GEN1,hydro,1,7,1986,7,2026,"(39.4326,-105.1263)",40,,,,34
Pedricktown_Cogeneration_Company_LP_GEN1,gas,95.2,3,1992,5,2022,"(39.7668,-75.4238)",30,,,,28
Pedricktown_Cogeneration_Company_LP_GEN2,gas,45,3,1992,5,2022,"(39.7668,-75.4238)",30,,,,28
Hampton_Facility_GEN8,gas,5,1,2000,1,2030,"(42.9383,-70.8406)",30,,,,20
Stevens_Mills_Dam_1G,hydro,0.2,1,1985,1,2025,"(43.446107,-71.644646)",40,,,,35
Stevens_Mills_Dam_3G,hydro,1.7,1,1985,1,2025,"(43.446107,-71.644646)",40,,,,35
Grossmont_Hospital_GEN3,gas,4.5,5,2016,5,2046,"(32.77973,-117.006397)",30,,,,4
Hampshire_Paper_5,hydro,3.4,5,1987,5,2027,"(44.296544,-75.36645)",40,,,,33
High_Shoals_Hydro_(GA)_GEN1,hydro,1.4,11,1988,11,2028,"(33.816547,-83.504932)",40,,,,32
CIP_II/AR_Bridgewater_Holdings_-_NJCOE_2,gas,5,11,2002,11,2032,"(40.624,-74.634)",30,,,,18
Hoffmann_LaRoche_TG01,gas,5.3,5,2004,5,2034,"(40.8359,-74.155)",30,,,,16
Hoffmann_LaRoche_TG03,gas,5.3,5,2004,5,2034,"(40.8359,-74.155)",30,,,,16
Hollow_Dam_Power_Partnership_HY1,hydro,0.5,12,1987,12,2027,"(44.296453,-75.336142)",40,,,,33
Hollow_Dam_Power_Partnership_HY2,hydro,0.5,12,1987,12,2027,"(44.296453,-75.336142)",40,,,,33
Gosselin_Hydro_Plant_GEN1,hydro,1,6,1983,6,2023,"(40.37,-123.4347)",40,,,,37
Gosselin_Hydro_Plant_GEN2,hydro,1,6,1983,6,2023,"(40.37,-123.4347)",40,,,,37
Deweys_Mill_GEN1,hydro,2.5,6,1989,6,2029,"(43.6411,-72.4061)",40,,,,31
Deweys_Mill_GEN2,hydro,0.5,6,1989,6,2029,"(43.6411,-72.4061)",40,,,,31
South_Dry_Creek_Hydro_1,hydro,2,9,1985,9,2025,"(45.206341,-109.1652)",40,,,,35
Isabella_Hydro_Project_GEN1,hydro,5.9,12,1990,12,2030,"(35.6439,-118.4822)",40,,,,30
Isabella_Hydro_Project_GEN2,hydro,5.9,12,1990,12,2030,"(35.6439,-118.4822)",40,,,,30
Birch_Creek_Power_GEN1,hydro,2.6,4,1986,4,2026,"(44.027444,-112.719439)",40,,,,34
Colver_Green_Energy_COLV,coal,118,2,1995,2,2025,"(40.55,-78.8)",30,,,,25
Grant_Town_Power_Plant_GEN1,coal,95.7,7,1992,7,2022,"(39.561831,-80.163138)",30,,,,28
Warrior_Ridge_Hydro_L-1,hydro,0.7,12,1985,12,2025,"(40.540042,-78.034628)",40,,,,35
Warrior_Ridge_Hydro_L-2,hydro,0.7,12,1985,12,2025,"(40.540042,-78.034628)",40,,,,35
Warrior_Ridge_Hydro_L-4,hydro,0.7,12,1985,12,2025,"(40.540042,-78.034628)",40,,,,35
Warrior_Ridge_Hydro_L-5,hydro,0.7,12,1985,12,2025,"(40.540042,-78.034628)",40,,,,35
Power_Island_GEN2,gas,50,1,2020,1,2050,"(29.2293,-95.1952)",30,,,,0
Power_Island_GEN3,gas,50,2,2020,2,2050,"(29.2293,-95.1952)",30,,,,0
Brasfield_1,hydro,2.9,9,1993,9,2033,"(37.220833,-77.524504)",40,,,,27
Fresno_Cogen_Partners_GEN2,gas,10,1,1990,1,2020,"(36.617022,-120.099846)",30,,,,30
Fresno_Cogen_Partners_GEN3,gas,18.6,8,2001,8,2031,"(36.617022,-120.099846)",30,,,,19
Fresno_Cogen_Partners_GEN4,gas,52.2,1,2004,1,2034,"(36.617022,-120.099846)",30,,,,16
Carson_Cogeneration_GEN2,gas,10.5,1,1990,1,2020,"(33.8759,-118.2491)",30,,,,30
Cherokee_Falls_T-1,hydro,4.3,12,1985,12,2025,"(35.0642,-81.5458)",40,,,,35
Childrens_Hospital_1711,gas,4.8,12,2004,12,2034,"(32.7992,-117.1517)",30,,,,16
Metropolitan_Sewerage_District_GEN2,hydro,0.8,9,1988,9,2028,"(35.6497,-82.5992)",40,,,,32
Metropolitan_Sewerage_District_GEN3,hydro,0.8,9,1988,9,2028,"(35.6497,-82.5992)",40,,,,32
Mine_Falls_Generating_Station_GEN1,hydro,1.5,12,1985,12,2025,"(42.750278,-71.505278)",40,,,,35
Mine_Falls_Generating_Station_GEN2,hydro,1.5,12,1985,12,2025,"(42.750278,-71.505278)",40,,,,35
Anson_Abenaki_Hydros_AB1,hydro,3,5,1983,5,2023,"(44.7975,-69.8867)",40,,,,37
Anson_Abenaki_Hydros_AB2,hydro,2.7,9,1980,9,2020,"(44.7975,-69.8867)",40,,,,40
Anson_Abenaki_Hydros_AB3,hydro,3,4,1983,4,2023,"(44.7975,-69.8867)",40,,,,37
Anson_Abenaki_Hydros_AB4,hydro,3,4,1983,4,2023,"(44.7975,-69.8867)",40,,,,37
Anson_Abenaki_Hydros_AB6,hydro,3,4,2008,4,2048,"(44.7975,-69.8867)",40,,,,12
Anson_Abenaki_Hydros_AB8,hydro,0.3,8,1989,8,2029,"(44.7975,-69.8867)",40,,,,31
Anson_Abenaki_Hydros_AN1,hydro,1.8,9,1984,9,2024,"(44.7975,-69.8867)",40,,,,36
Anson_Abenaki_Hydros_AN2,hydro,1.8,9,1984,9,2024,"(44.7975,-69.8867)",40,,,,36
Anson_Abenaki_Hydros_AN3,hydro,1.8,9,1984,9,2024,"(44.7975,-69.8867)",40,,,,36
Anson_Abenaki_Hydros_AN4,hydro,1.8,9,1984,9,2024,"(44.7975,-69.8867)",40,,,,36
Anson_Abenaki_Hydros_AN5,hydro,1.8,9,1984,9,2024,"(44.7975,-69.8867)",40,,,,36
Cutrale_Citrus_Juices_USA_II_GEN6,gas,4.1,6,2015,6,2045,"(28.05485,-81.798166)",30,,,,5
Cutrale_Citrus_Juices_USA_II_GEN7,gas,4.1,12,2015,12,2045,"(28.05485,-81.798166)",30,,,,5
Castleton_Energy_Center_GEN1,gas,47,2,1992,2,2022,"(42.5375,-73.7433)",30,,,,28
Castleton_Energy_Center_GEN2,gas,25,2,1992,2,2022,"(42.5375,-73.7433)",30,,,,28
Moose_River_GEN1,hydro,12.6,11,1987,11,2027,"(43.610664,-75.341325)",40,,,,33
Philadlephia_GEN1,hydro,3.6,10,1986,10,2026,"(44.158611,-75.708778)",40,,,,34
El_Segundo_Cogen_GEN5,gas,40.3,3,1996,3,2026,"(33.9058,-118.4031)",30,,,,24
El_Segundo_Cogen_GEN6,gas,9.1,3,1996,3,2026,"(33.9058,-118.4031)",30,,,,24
El_Segundo_Cogen_GEN7,gas,40.7,6,2013,6,2043,"(33.9058,-118.4031)",30,,,,7
El_Segundo_Cogen_GEN8,gas,5.2,6,2013,6,2043,"(33.9058,-118.4031)",30,,,,7
Lower_Saranac_Hydroelectric_Facility_GEN1,hydro,3.2,10,1990,10,2030,"(44.6694,-73.5075)",40,,,,30
Lower_Saranac_Hydroelectric_Facility_GEN2,hydro,3.2,10,1990,10,2030,"(44.6694,-73.5075)",40,,,,30
Lower_Saranac_Hydroelectric_Facility_GEN3,hydro,0.3,11,1990,11,2030,"(44.6694,-73.5075)",40,,,,30
Warrensburg_Hydroelectric_HY1,hydro,2.9,12,1988,12,2028,"(43.4833,-73.7986)",40,,,,32
Middle_Falls_Hydro_HY1,hydro,1.1,9,1989,9,2029,"(43.098711,-73.525271)",40,,,,31
Middle_Falls_Hydro_HY2,hydro,1.1,9,1989,9,2029,"(43.098711,-73.525271)",40,,,,31
Sissonville_Hydro_HY1,hydro,3,7,1990,7,2030,"(44.685589,-75.002868)",40,,,,30
New_York_State_Dam_Hydro_GEN1,hydro,5.7,11,1990,11,2030,"(42.781779,-73.696096)",40,,,,30
New_York_State_Dam_Hydro_GEN2,hydro,5.7,11,1990,11,2030,"(42.781779,-73.696096)",40,,,,30
Merck_Rahway_Power_Plant_GEN9,gas,10.8,1,2004,1,2034,"(40.615616,-74.26529)",30,,,,16
Merck_Rahway_Power_Plant_GEN9A,gas,4.5,12,2017,12,2047,"(40.615616,-74.26529)",30,,,,3
Merck_Rahway_Power_Plant_SOLAR,solar,0.5,12,2005,12,2030,"(40.615616,-74.26529)",25,,,,15
Diana_Hydroelectric_GEN1,hydro,1.8,7,1985,7,2025,"(44.151944,-75.321725)",40,,,,35
Dolgeville_Hydro_GEN1,hydro,5,7,1985,7,2025,"(43.090635,-74.766961)",40,,,,35
Haypress_LGEN,hydro,5,1,1989,1,2029,"(39.565677,-120.581684)",40,,,,31
Haypress_UGEN,hydro,5,12,1988,12,2028,"(39.565677,-120.581684)",40,,,,32
West_Enfield_Hydro_GEN1,hydro,6.5,4,1988,4,2028,"(45.2497,-68.6483)",40,,,,32
West_Enfield_Hydro_GEN2,hydro,6.5,4,1988,4,2028,"(45.2497,-68.6483)",40,,,,32
Haw_River_Hydro_1,hydro,1,9,1981,9,2021,"(35.9483,-79.3244)",40,,,,39
Haw_River_Hydro_2,hydro,0.5,6,1982,6,2022,"(35.9483,-79.3244)",40,,,,38
Enterprise_Products_Operating_GEN3,gas,3.4,11,1991,11,2021,"(29.8247,-94.9197)",30,,,,29
Enterprise_Products_Operating_GEN4,gas,3.4,11,1991,11,2021,"(29.8247,-94.9197)",30,,,,29
Enterprise_Products_Operating_GEN5,gas,3.4,11,1991,11,2021,"(29.8247,-94.9197)",30,,,,29
Enterprise_Products_Operating_GEN6,gas,3.5,12,1996,12,2026,"(29.8247,-94.9197)",30,,,,24
Enterprise_Products_Operating_GEN7,gas,3.5,12,1996,12,2026,"(29.8247,-94.9197)",30,,,,24
Enterprise_Products_Operating_GEN8,gas,3.5,12,1996,12,2026,"(29.8247,-94.9197)",30,,,,24
California_Institute_of_Technology_GEN6,gas,10.5,8,2003,8,2033,"(34.138467,-118.1256)",30,,,,17
California_Institute_of_Technology_GEN7,gas,2.5,10,2003,10,2033,"(34.138467,-118.1256)",30,,,,17
Florida's_Natural_Growers_TA70,gas,7.2,11,2000,11,2030,"(27.9114,-81.6006)",30,,,,20
Clement_Dam_Hydro_LLC_49,hydro,2.4,12,1984,12,2024,"(43.440538,-71.595975)",40,,,,36
Kansas_River_Project_10,hydro,1.3,12,2012,12,2052,"(38.974022,-95.235078)",40,,,,8
Kansas_River_Project_11,hydro,1,12,2012,12,2052,"(38.974022,-95.235078)",40,,,,8
Kansas_River_Project_8,hydro,1,12,2012,12,2052,"(38.974022,-95.235078)",40,,,,8
Kansas_River_Project_9,hydro,1.3,12,2012,12,2052,"(38.974022,-95.235078)",40,,,,8
Big_Creek_Water_Works_BCHY,hydro,5,1,1987,1,2027,"(40.646733,-123.498008)",40,,,,33
Townsend_Hydro_GEN1,hydro,2.6,10,1987,10,2027,"(40.733545,-80.314795)",40,,,,33
Townsend_Hydro_GEN2,hydro,2.6,10,1987,10,2027,"(40.733545,-80.314795)",40,,,,33
Cornell_Hydro_1,hydro,0.8,12,1981,12,2021,"(42.451922,-76.485092)",40,,,,39
Cornell_Hydro_2,hydro,1.1,12,1981,12,2021,"(42.451922,-76.485092)",40,,,,39
South_Forks_Hydro_GEN1,hydro,4,12,1984,12,2024,"(42.4937,-114.3102)",40,,,,36
South_Forks_Hydro_GEN2,hydro,4,12,1984,12,2024,"(42.4937,-114.3102)",40,,,,36
Bayou_Cogen_Plant_GT1,gas,79.6,5,2014,5,2044,"(29.6225,-95.0458)",30,,,,6
Bayou_Cogen_Plant_GT2,gas,79.6,1,2016,1,2046,"(29.6225,-95.0458)",30,,,,4
Bayou_Cogen_Plant_GT3,gas,79.6,1,2015,1,2045,"(29.6225,-95.0458)",30,,,,5
Bayou_Cogen_Plant_GT4,gas,79.6,1,2015,1,2045,"(29.6225,-95.0458)",30,,,,5
Juniata_Locomotive_Shop_GEN3,gas,1.5,4,2015,4,2045,"(40.533299,-78.384125)",30,,,,5
Bellingham_Cogeneration_Facility_CT1,gas,128.7,9,1991,9,2021,"(42.0925,-71.4833)",30,,,,29
Bellingham_Cogeneration_Facility_CT2,gas,128.7,9,1991,9,2021,"(42.0925,-71.4833)",30,,,,29
Bellingham_Cogeneration_Facility_ST1,gas,128.7,9,1991,9,2021,"(42.0925,-71.4833)",30,,,,29
Sayreville_Cogeneration_Facility_CT1,gas,143.4,8,1991,8,2021,"(40.439,-74.3444)",30,,,,29
Sayreville_Cogeneration_Facility_CT2,gas,143.4,8,1991,8,2021,"(40.439,-74.3444)",30,,,,29
Sayreville_Cogeneration_Facility_ST1,gas,143.4,8,1991,8,2021,"(40.439,-74.3444)",30,,,,29
Geismar_GEN2,gas,41.2,11,1998,11,2028,"(30.2,-91)",30,,,,22
Geismar_GEN3,gas,7.2,10,2005,10,2035,"(30.2,-91)",30,,,,15
Geismar_GEN4,gas,45,1,2026,1,2056,"(30.2,-91)",30,,,,-6
Geismar_GEN5,gas,25,1,2026,1,2056,"(30.2,-91)",30,,,,-6
Copper_Dam_Plant_TURGO,hydro,2.6,9,2015,9,2055,"(45.66523,-121.523761)",40,,,,5
Peters_Drive_Plant_GEN3,hydro,1.8,11,1987,11,2027,"(45.66764,-121.548455)",40,,,,33
Mink_Creek_Hydro_GEN1,hydro,3.1,12,1986,12,2026,"(42.260844,-111.665589)",40,,,,34
T_B_Simon_Power_Plant_GEN4,gas,21,8,1993,8,2023,"(42.7178,-84.4836)",30,,,,27
T_B_Simon_Power_Plant_GEN5,gas,24,5,2006,5,2036,"(42.7178,-84.4836)",30,,,,14
T_B_Simon_Power_Plant_GEN6,gas,14.3,4,2006,4,2036,"(42.7178,-84.4836)",30,,,,14
T_B_Simon_Power_Plant_GEN7,gas,9,3,2022,3,2052,"(42.7178,-84.4836)",30,,,,-2
T_B_Simon_Power_Plant_GEN8,gas,9,3,2022,3,2052,"(42.7178,-84.4836)",30,,,,-2
T_B_Simon_Power_Plant_GEN9,gas,9,3,2022,3,2052,"(42.7178,-84.4836)",30,,,,-2
H_Power_PV1,solar,2.9,6,2020,6,2045,"(21.300036,-158.098615)",25,,,,0
Southside_Water_Reclamation_Plant_GEN1,gas,2.2,11,2002,11,2032,"(35.016111,-106.669722)",30,,,,18
Southside_Water_Reclamation_Plant_GEN2,gas,2.2,11,2002,11,2032,"(35.016111,-106.669722)",30,,,,18
Foster_Wheeler_Mt_Carmel_Cogen_TG1,coal,47.3,1,1990,1,2020,"(40.811189,-76.452951)",30,,,,30
Kingsburg_Cogen_GEN1,gas,23.1,12,1990,12,2020,"(36.5397,-119.5794)",30,,,,30
Kingsburg_Cogen_GEN2,gas,13.1,12,1990,12,2020,"(36.5397,-119.5794)",30,,,,30
Clark_University_GEN2,gas,2,1,2013,1,2043,"(42.2508,-71.8226)",30,,,,7
Kalaheo_Hydro_KPH1,hydro,2,9,2016,9,2056,"(21.936075,-159.528581)",40,,,,4
Pensacola_Florida_Plant_GEN4,gas,86,8,1993,8,2023,"(30.5958,-87.2525)",30,,,,27
Dillon_Hydro_Plant_GEN1,hydro,1.8,10,1987,10,2027,"(39.6208,-106.0662)",40,,,,33
Williams_Fork_Hydro_Plant_GEN2,hydro,0.5,9,2012,9,2052,"(40.035,-106.2053)",40,,,,8
North_Fork_Hydro_Plant_GEN1,hydro,5.5,1,1988,1,2028,"(39.4616,-105.677)",40,,,,32
Gross_Hydro_Plant_GEN1,hydro,7.8,8,2007,8,2047,"(39.9456,-105.3565)",40,,,,13
New-Indy_Ontario_Mill_GEN2,gas,16.5,11,2019,11,2049,"(34.045361,-117.540193)",30,,,,1
New-Indy_Ontario_Mill_GEN3,gas,16.5,11,2019,11,2049,"(34.045361,-117.540193)",30,,,,1
Sunray_2_SUN2,solar,20,6,2017,6,2042,"(34.863356,-116.827627)",25,,,,3
Sunray_3_SUN3,solar,13.8,6,2017,6,2042,"(34.863356,-116.827627)",25,,,,3
LAC_Courte_Oreilles_Hydroelect_U1,hydro,0.2,12,1986,12,2026,"(45.888333,-91.076944)",40,,,,34
LAC_Courte_Oreilles_Hydroelect_U2,hydro,1.6,12,1986,12,2026,"(45.888333,-91.076944)",40,,,,34
LAC_Courte_Oreilles_Hydroelect_U3,hydro,1.6,12,1986,12,2026,"(45.888333,-91.076944)",40,,,,34
Muck_Valley_Hydroelectric_GEN1,hydro,29.9,12,1988,12,2028,"(40.976389,-121.255833)",40,,,,32
Fourth_Branch_Hydroelectric_Facility_1,hydro,3.3,12,1987,12,2027,"(42.787575,-73.691676)",40,,,,33
Upper_Beaver_Falls_Project_1G,hydro,1.5,1,1985,1,2025,"(43.883611,-75.428056)",40,,,,35
Sheldon_Springs_Hydroelectric_IG-1,hydro,1.8,7,1988,7,2028,"(44.9108,-72.9736)",40,,,,32
Sheldon_Springs_Hydroelectric_IG-2,hydro,1.8,7,1988,7,2028,"(44.9108,-72.9736)",40,,,,32
Sheldon_Springs_Hydroelectric_IG-3,hydro,0.2,7,1988,7,2028,"(44.9108,-72.9736)",40,,,,32
Sheldon_Springs_Hydroelectric_SG-1,hydro,10.2,7,1988,7,2028,"(44.9108,-72.9736)",40,,,,32
Sheldon_Springs_Hydroelectric_SG-2,hydro,10.2,7,1988,7,2028,"(44.9108,-72.9736)",40,,,,32
Sheldon_Springs_Hydroelectric_SG-3,hydro,1,7,1988,7,2028,"(44.9108,-72.9736)",40,,,,32
Amalgamated_Sugar_Twin_Falls_4000,coal,6.2,9,1994,9,2024,"(42.5328,-114.4328)",30,,,,26
Milton_Hydro_3,hydro,0.3,6,1984,6,2024,"(43.403087,-70.98647)",40,,,,36
Milton_Hydro_4,hydro,0.5,12,1987,12,2027,"(43.403087,-70.98647)",40,,,,33
Lederle_Laboratories_3A,gas,1.5,12,1998,12,2028,"(41.0772,-74.0181)",30,,,,22
Lederle_Laboratories_GEN1,gas,8.3,1,1991,1,2021,"(41.0772,-74.0181)",30,,,,29
Lederle_Laboratories_GEN2,gas,8.3,1,1991,1,2021,"(41.0772,-74.0181)",30,,,,29
Lederle_Laboratories_GEN3,gas,2.2,7,1990,7,2020,"(41.0772,-74.0181)",30,,,,30
Lederle_Laboratories_TG4,gas,3.1,7,1997,7,2027,"(41.0772,-74.0181)",30,,,,23
Benton_Falls_Associates_GEN1,hydro,3.5,12,1987,12,2027,"(44.580175,-69.55452)",40,,,,33
Benton_Falls_Associates_GEN2,hydro,0.7,12,1987,12,2027,"(44.580175,-69.55452)",40,,,,33
